Feature ID	Taxon	Confidence
e9ae47a6fc1f5ba7b2565733b8da6caf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.939528850270389
fac0e4dae78ff5991a938f51208b2e9f	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__Bin94; s__Bin94 sp009838975	0.9951566104244002
3a33283ed4bec453c32c8011fe487cbb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__LS-SOB; g__LS-SOB; s__LS-SOB sp001543005	0.9739918529364382
f36537fe6544eb9ece2004934d203546	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9998829530180602
784eb3efc096f1967e06fd3e86a39d3b	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141; s__Nitrosopumilus sp002317795	0.8930271067379949
c0250e92373791c75f1ac876f8194e27	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9990210473709575
861a42b33e8aca401fa04720eed9f13c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__LS-SOB; g__LS-SOB; s__LS-SOB sp001543005	0.9721062147365126
9cd259788f596c721fd357dda81ddec7	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus	0.8194510179083403
2e5545594bfa3bfb06e2516de6250e07	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9393639768866214
9906374951015a7b4ae88f63c125eb27	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Endozoicomonadaceae; g__Kistimonas	0.9645022559012253
533ce5ca7eb39274ebe69629b54f5151	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141	0.9987293646184552
62da4b7d0db111289d17bf7d048bc9d3	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__PXYB01	0.7901793542966667
b9d2c13fbb115d52fdec62fef6af1dbc	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Bin61; f__SMYC01; g__SMYC01; s__	0.9999999072783553
8c4cf182549cc70c527fcca9d648be9c	d__Bacteria; p__Nitrospirota_A_437815; c__Nitrospiria; o__Nitrospirales; f__UBA8639; g__Bin75	0.8753307014441305
836374202d8eb03a9b59dbbb8841a600	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Bin5; s__Bin5 sp009840225	0.9999512671992873
7d4f5b9f1bba9f132e18d47f53343df4	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.9990033095375986
46b2a81f14b9228b87683b40e357998e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__LS-SOB; g__LS-SOB; s__LS-SOB sp001543005	0.9979650339113354
0afac6ac6ffad677a393e0ff507ad178	d__Bacteria; p__Nitrospirota_A_437815; c__Nitrospiria; o__Nitrospirales; f__UBA8639; g__Bin75; s__	0.9107267001682876
fac0094c4f127054be84e501adcb9eda	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Bin5; s__Bin5 sp009840225	0.9998596680781072
a369246f7a0536e6a477248cbde63012	d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp002685535	0.9938456977414135
a8f1ff7a6307e792afb25f321b9615fd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9910862808589996
45acf33dbd6d236789863fd7ca53f09a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__; f__; g__; s__	0.7225637921848916
43b93755ef2bfa5b3ff80f0898e19d8f	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141	0.9054194360856945
2b9489ea62875d085f4a98c38e4615c8	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__UBA11606; g__UBA11606; s__UBA11606 sp002694825	0.9989644732670785
2e167600a54d8ed22135912054ea3acb	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2985; f__UBA2985; g__VEXC01; s__VEXC01 sp009391225	0.9946675371768979
3cac623621252aa3bb374ed4911036c2	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.9918763134965844
3b4c6e98b4769671dd75d9e5799a9ff8	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Bin5; s__Bin5 sp009840225	0.999228646988363
20b91055688250a5b2f56c5edb458e81	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.847683432534639
49af600d7b7ffdef631fccc855390cb1	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus	0.9999891006295873
5a13a0663b6d230d2315bea95aa99806	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__UBA11606; g__VYCW01; s__VYCW01 sp009842325	0.8203170426058879
a6f440eaab0d1b77aec7550b88b6716b	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__PXYB01	0.7055276609297484
856c62281d4f171f939fafda650673e4	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.9913331938056725
b24e85f35b6c2cad730009d5b30cfe3d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9954129632521791
7cef7d122dd597856735df946b4e1367	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.9903005879041432
f8815a19aaa6377b8fbd42d6c89a0d5d	d__Bacteria	0.9998782901681987
97489254c2a9d00156fc287b89adc845	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA8438	0.9997706107258291
0b9328a629619e11a93aa479fc1e6f90	d__Bacteria	0.9999384169479169
d99847ac219636a6170338156e1f2ed9	d__Bacteria	0.9870183945492759
499d9d63ddc36349c192f1bb380d7881	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141	0.9962851013212827
ca187f32d1bc92d5258e458e6bda4fb7	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae	0.9999993695163677
69b75b35261ad9a1e99edb527477e314	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA8438; g__WTFV01; s__WTFV01 sp009861545	0.9918178496130865
94aed07c6e56f335ef0f0e2cc89f711d	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales	0.8093638074161783
8e71e25c44a402e04b81acc9814603de	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.9997174944405498
7928f18970bb3f06e9f5ea39ecc7f723	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__A4b; g__GCA-2699585	0.7742636492681454
784cb71c0c1d4a07eb0973210d8f4837	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9225881930307996
884c657750695155d7ba7104efaadde7	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__A4b	0.7577275048534253
155b59095b0846158b15abb8844d078c	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia	0.9444637197380493
86650e853e67629049251fa36c010f1a	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495; f__UBA3495; g__Bin87; s__	0.711405433988357
522c43db90f7ae40fb2afd0dbebc4e22	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.8775328484467767
538be152b44bbe664b908f4df167b2d0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650612; f__DT-91; g__DT-91; s__DT-91 sp902705835	0.8302901988157529
b7f0339c2b6b1517859436ec476e5402	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales	0.9999784731397608
6cc6089094b73cdc6160c9eaf95c8eba	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus	0.9999976827578083
90daa61648aee882038bc841d5a64bf8	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5704; f__QQVD01; g__WTGL01; s__WTGL01 sp009836625	0.7488170610372394
320f71a49892841e1074f6ac4927043c	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141	0.9989612312009236
2579e3af81a1066a9914b88bbb4157ec	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SHYD01; f__SHYD01; g__SHYD01; s__SHYD01 sp009692945	0.9999997083286444
dce291bcf311e8af997daca628ef6795	d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp002685535	0.9886327036080265
d6a94c4525d9eb26d6f79702bdc4c10a	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA8438; g__WTFV01; s__WTFV01 sp009861545	0.8511557276443338
f255d029e3337d347faf939ce791cec6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA4486; f__; g__; s__	0.8841808336115332
5d89d82bd6086cf7a73afdd11f7b161d	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141; s__Nitrosopumilus sp002317795	0.7762639811567097
4bdf23cfe7e6089f4a61509747046324	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae	0.999993296102361
9629fb3860fa426a69bf1b064f33baf5	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495; f__UBA3495; g__Bin87	0.9999878283219434
0494c243582bdd59ba7d2fb373bb1761	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141	0.9969228183988231
bcd3f3163378191071c2e72cb79737b0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__; g__; s__	0.994632046100334
702bc7c3a388a2c4fccfa80846f3e87f	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Cenarchaeum; s__Cenarchaeum sp003724275	0.9970597217136975
8bf55cbe44d24bb992ee844c49afb272	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__UBA7805; g__UBA7805; s__UBA7805 sp002168195	0.9998553246716624
aeb30e2bfca3e500324b2e3d5a6cc792	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.9990747938282375
97431354f5e00ae3a0593ee9f84633d2	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495; f__UBA3495	0.9990065394293459
ed7824a83eb6b3b624c84f36027ff724	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales_505895; f__Magnetovibrionaceae; g__; s__	0.9865808888593748
4981500d0de0e636e520b3e1a05b7001	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923	0.9231100901582783
58f6aaf7924b1e5d3eb0a62541874adb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__J044; f__J044; g__J044; s__J044 sp003696465	0.997098383684532
0c59518a3732b5b1fbd010db3ef68b77	d__Bacteria	0.9999065721481853
5c92b6d342d1cd611f6a382973775db8	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141	0.8124427233785734
9d239b532ba063c842e12d6286c3d580	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SHYD01; f__SHYD01; g__SHYD01; s__SHYD01 sp009692945	0.9605087929483868
00b523b957b23f352deb22347ae23ff8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__LS-SOB; g__LS-SOB; s__LS-SOB sp001543005	0.9928480398221243
92008c257422ee1d2bca73eccf1477df	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae	0.9999985631807597
95ca3aca614d2029cd81cf8fd2875ce7	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Cenarchaeum; s__Cenarchaeum sp003724275	0.993890156834374
b06bbf58fa3c5df9f90a4308404dc477	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__A4b	0.762371944436087
76cb64b56ff5d9137665bd56a203b411	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8863112934528191
88df0968f2a38c1aa53301104905b669	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__UBA1268; g__UBA1268; s__UBA1268 sp002694955	0.9836157923450761
9e6d170d3138ede233cacb75d2fdb94f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__J044; f__J044; g__J044; s__J044 sp003696465	0.9994639199974559
3a476a6aa0f0c28df4f85dddf2505f95	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141	0.996307820971221
1efc27bc0ed04d6d122e0c1329aaf0be	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter_E_490551; s__Sulfitobacter_E_490551 pontiacus	0.9707256503802462
abbc2f7d3e25fd0bb3fc9465228c6914	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae	0.7942143469342888
c2cd2d65d3a8c19ecabf1c4018c57694	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5704; f__QQVD01; g__WTGL01; s__WTGL01 sp009836625	0.9383144902828208
04d31514a622ac9dbb7ba8c81512b635	d__Bacteria; p__Proteobacteria	0.9616990405550744
d12eb0ccd630c06c5e7148a292209931	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__AG-414-E02; s__AG-414-E02 sp902588625	0.8442191795520487
a884113c13876d1c31fa6ceffb9f14c3	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495; f__UBA3495; g__UBA11650; s__UBA11650 sp002710215	0.9974606831779963
50df39afb371562ddeff7b4f69f5e315	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__UBA2982; s__	0.9873591579818868
72c0377ea296decab9b16fddd1aedcfe	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Bin5; s__Bin5 sp009840225	0.999977580103458
2f0069b6c41ac2c4b17b8e1a150805f9	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__TK06; g__WTFX01	0.9934733420009958
6975aaff36fff9204d12b70672fe8bc5	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Bin61; f__SMYC01; g__SMYC01; s__SMYC01 sp004356105	0.9999710448594663
0731d3e6e05d053bc814c54903e5e404	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_4976	0.7205071395728572
25105fcf2570c68f652fa12190de83f0	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__Bin94; s__Bin94 sp002238865	0.9863908483619359
3f7417aa4e786ab7f93116a8ea1f6af4	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__UBA11606; g__VYCW01	0.9998082812675053
28a146ca777fef9dc320caf821c9a442	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__GCA-2718595; s__GCA-2718595 sp002718595	0.9996475463418898
d3a806d8be0698fff44074e3b181434b	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Bin18; f__Bin18; g__Bin18; s__Bin18 sp002238415	0.9993457832102102
5e9a90bb18573f2b670e61d42a5e2a82	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9969821466107693
5f01dd934c4f6e25247a743928e7ef3a	d__Bacteria	0.9914150175784479
c9874acd070ce944c358f738bd31c470	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__; s__	0.9999467061727405
dd7ea1fdaea1a0dde04e7f373a7da8b9	d__Bacteria	0.9993742979011989
11125f11d1c3aeda7cd801428d8738b3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter_A_533952	0.9948025126419484
ba9c986d667c6bca483b281f5bc52eee	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2979; f__UBA2979; g__VXMT01; s__VXMT01 sp009840945	0.9992234917978533
84eb1a339e491d5b97fe0863153f2569	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter_A_533952	0.9941773115084168
d9f38378ebda55cd2a1264eabe076899	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales	0.9999928305404603
25019074b4c2896e792b5484d7e04c10	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus	0.9999198209882416
49dda50ee24c046a835a1923fd344562	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae	0.9999994345666103
37ec1fbdd6691845ece5505d6e7ebb64	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_740137; f__SAR86; g__AEGEAN-183; s__	0.9981879413149741
d41b6b57534a057a39e199b860f0ad68	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia	0.898923044471249
9918ea74cda83e24327dd39d4637e8c0	d__Bacteria	0.9999476846104616
1ff39c2a6305628f08e767fa404f6f6d	d__Bacteria	0.9995013483106236
602830b3f32e1ce558f67c385a3c3b9b	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Bin5; s__Bin5 sp009840225	0.9999663405030709
960834c97e51fc542a6dc30066aa5c2f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter_A_533952	0.990497575723726
4786db736c387975ecb9ba560cf9c656	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495; f__UBA3495; g__Bin87	0.9999548296952626
4a1be71c4e03db937348498b88e68141	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus_5141; s__Nitrosopumilus sp002317795	0.722734550031459
67d44ea6be55a83f5d44f12db2bf5ea9	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495	0.9984182434217277
0d4e8b6e300937338d7dd533ae733b5d	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495; f__UBA3495; g__UBA9611; s__UBA9611 sp012959605	0.9998981531845219
08d996e4b08d2f19e286af2ca8dbfdb3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__LS-SOB; g__LS-SOB; s__LS-SOB sp001543005	0.9932474363865489
4ce3845849604c1b00509c67d1d33abe	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales_579; f__CG1-02-33-12; g__PWVO01; s__	0.9813650401212709
7171cf307c23a8e08f13b6be2bda0e6f	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.9902311524898197
cdc5ae0fc3fb1f042412892b25b5ac07	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__UBA868	0.8336872030181848
62a8fe55802a907a84c9c98fbb18ec34	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999935750757933
